ROWNO,PT_NO,PT_NM,ADDR,ORG_NM,WMYR,WMOD,WMWK,LON_DGR,LON_MIN,LON_SEC,LAT_DGR,LAT_MIN,LAT_SEC,WMCYMD,WMDEP,ITEM_LVL,ITEM_AMNT,ITEM_TEMP,ITEM_PH,ITEM_DOC,ITEM_BOD,ITEM_COD,ITEM_SS,ITEM_TCOLI,ITEM_TN,ITEM_TP,ITEM_CD,ITEM_CN,ITEM_PB,ITEM_CR6,ITEM_AS,ITEM_HG,ITEM_CU,ITEM_ABS,ITEM_PCB,ITEM_OP,ITEM_MN,ITEM_TRANS,ITEM_CLOA,ITEM_CL,ITEM_ZN,ITEM_CR,ITEM_FE,ITEM_PHENOL,ITEM_NHEX,ITEM_EC,ITEM_TCE,ITEM_PCE,ITEM_NO3N,ITEM_NH3N,ITEM_ECOLI,ITEM_POP,ITEM_DTN,ITEM_DTP,ITEM_FL,ITEM_COL,ITEM_ALGOL,ITEM_CCL4,ITEM_DCETH,ITEM_DCM,ITEM_BENZENE,ITEM_CHCL3,ITEM_TOC,ITEM_DEHP,ITEM_ANTIMON,ITEM_DIOX,ITEM_HCHO,ITEM_HCB,ITEM_NI,ITEM_BA,ITEM_SE 1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2012,01,1회차,127,28,36,36,22,,2012.01.05,,,,         6.9,         7.6,        12.9,         1.1,         3.6,         1.3,        107,         1.471,         0.011,,,,,,,,,,,,,         4.1,,,,,         0.000,,       126,,,         1.022,         0.016,         1,         0.002,         1.436,         0.006,,,,,,,,,         2.8,,,,,,,, 
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,01,1회차,127,28,36,36,22,,2015.01.05,,,,         6.4,         7.4,        10.9,         0.5,         3.8,         1.0,         12,         1.833,         0.011,,,,,,,,,,,,,         3.7,,,,,         0.000,,       141,,,         1.328,         0.023,         0,         0.001,         1.816,         0.009,,,,,,,,,         2.3,,,,,,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,01,2회차,127,28,36,36,22,,2015.01.12,,,,         5.9,         7.5,        11.4,         0.8,         3.8,         0.7,          8,         1.444,         0.009,         0.000,         0.00,         0.00,         0.00,         0.000,         0.0000,,         0.0,,,,,         3.4,,,,,         0.000,,       141,,,         1.311,         0.043,         1,         0.001,         1.411,         0.007,,,,,,,,,         2.1,,         0.0000,,,,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,01,3회차,127,28,36,36,22,,2015.01.19,,,,         5.3,         7.6,        12.0,         0.5,         3.7,         0.9,         11,         1.518,         0.014,,,,,,,,,,,,,         3.8,,,,,         0.000,,       142,,,         1.362,         0.031,         6,         0.002,         1.454,         0.012,,,,,,,,,         1.9,,,,,,,,
4,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,01,4회차,127,28,36,36,22,,2015.01.26,,,,         5.3,         7.6,        12.1,         0.5,         3.7,         0.6,          4,         1.515,         0.008,,,,,,,,,,,,,         3.0,,,,,         0.000,,       143,,,         1.398,         0.025,         0,         0.001,         1.467,         0.005,,,,,,,,,         1.6,,,,,,,,
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,02,2회차,127,28,36,36,22,,2015.02.09,,,,         4.5,         7.5,        11.7,         0.5,         3.5,         1.1,          4,         1.432,         0.010,,,,,,,,,,,,,         3.0,,,,,         0.000,,       143,,,         1.285,         0.022,         0,         0.002,         1.376,         0.008,,,,,,,,,         3.2,,,,,,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,02,4회차,127,28,36,36,22,,2015.02.23,,,,         5.0,         7.6,        12.8,         1.1,         3.4,         1.0,          2,         1.458,         0.007,,,,,,,,,,,,,         5.4,,,,,         0.000,,       143,,,         1.395,         0.008,         0,         0.001,         1.427,         0.004,,,,,,,,,         2.4,,,,,,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,02,3회차,127,28,36,36,22,,2015.02.16,,,,         4.4,         7.6,        11.8,         0.6,         3.5,         1.0,          2,         1.515,         0.007,,,,,,,,,,,,,         4.3,,,,,         0.000,,       143,,,         1.326,         0.008,         0,         0.001,         1.483,         0.004,,,,,,,,,         1.5,,,,,,,,
4,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,02,1회차,127,28,36,36,22,,2015.02.02,,,,         5.0,         7.5,        11.3,         0.5,         3.8,         0.7,          4,         1.610,         0.011,         0.000,         0.00,         0.00,         0.00,         0.000,         0.0000,,         0.0,,,,,         2.8,,,,,         0.000,,       143,,,         1.435,         0.005,         0,         0.001,         1.574,         0.007,,,,,,,,,         2.2,,         0.0000,,,,,,
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,03,1회차,127,28,36,36,22,,2015.03.02,,,,         5.5,         7.3,        13.3,         0.6,         3.7,         0.8,          2,         1.552,         0.006,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,정량한계미만,,,,,         4.6,,,,,정량한계미만,,       149,정량한계미만,정량한계미만,         1.398,         0.006,         0,         0.001,         1.543,         0.003,,,,,정량한계미만,정량한계미만,정량한계미만,정량한계미만,         3.6,,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,03,2회차,127,28,36,36,22,,2015.03.09,,,,         5.7,         7.4,        13.4,         0.7,         3.9,         1.1,          3,         1.574,         0.006,,,,,,,,,,,,,         4.1,,,,,정량한계미만,,       149,,,         1.385,         0.016,         0,         0.001,         1.568,         0.004,,,,,,,,,         2.0,,,,,,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,03,3회차,127,28,36,36,22,,2015.03.16,,,,         6.2,         7.4,        13.4,         0.7,         3.9,         1.2,          2,         1.482,         0.008,,,,,,,,,,,,,         3.4,,,,,정량한계미만,,       150,,,         1.451,         0.013,         0,         0.002,         1.478,         0.006,,,,,,,,,         1.8,,,,,,,,
4,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,03,4회차,127,28,36,36,22,,2015.03.23,,,,         6.6,         7.6,        12.7,         0.6,         3.5,         1.1,          4,         1.611,         0.006,,,,,,,,,,,,,         4.1,,,,,정량한계미만,,       151,,,         1.456,         0.014,         0,         0.002,         1.582,         0.003,,,,,,,,,         2.0,,,,,,,,
5,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,03,5회차,127,28,36,36,22,,2015.03.30,,,,         8.1,         7.6,        11.6,         0.7,         3.8,         0.8,          6,         1.359,         0.006,,,,,,,,,,,,,         4.3,,,,,정량한계미만,,       151,,,         1.309,         0.019,         0,         0.000,         1.340,         0.004,,,,,,,,,         1.5,,,,,,,,
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,04,1회차,127,28,36,36,22,,2015.04.06,,,,         8.1,         7.6,        10.6,         0.9,         3.4,        12.2,          6,         1.415,         0.007,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,정량한계미만,,,,,         4.3,,,,,정량한계미만,,       151,,,         2.202,         0.013,         1,         0.001,         1.408,         0.004,,,,,,,,,         2.0,,정량한계미만,,,,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,04,2회차,127,28,36,36,22,,2015.04.13,,,,         9.4,         7.6,        11.0,         0.9,         3.4,        11.6,          9,         1.692,         0.009,,,,,,,,,,,,,         3.5,,,,,정량한계미만,,       152,,,         2.167,         0.020,         1,         0.001,         1.669,         0.006,,,,,,,,,         1.7,,,,,,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,04,3회차,127,28,36,36,22,,2015.04.20,,,,         9.8,         7.6,        10.7,         0.7,         3.2,        11.4,          9,         1.414,         0.007,,,,,,,,,,,,,         3.1,,,,,정량한계미만,,       153,,,         2.155,         0.030,         1,         0.001,         1.403,         0.006,,,,,,,,,         1.9,,,,,,,,
4,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,04,4회차,127,28,36,36,22,,2015.04.27,,,,        11.8,         7.2,        11.2,         1.1,         3.2,        11.7,          1,         1.819,         0.006,,,,,,,,,,,,,         1.7,,,,,정량한계미만,,       155,,,         2.175,         0.027,         0,         0.001,         1.782,         0.004,,,,,,,,,         1.8,,,,,,,,
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,05,1회차,127,28,36,36,22,,2015.05.04,,,,        13.8,         7.9,        10.7,         0.9,         3.6,         0.9,          2,         1.518,         0.007,,,,,,,,,,,,,         2.2,,,,,정량한계미만,,       156,,,         1.436,         0.022,         1,         0.001,         1.514,         0.005,,,,,,,,,         1.9,,,,,,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,05,2회차,127,28,36,36,22,,2015.05.11,,,,        13.7,         7.6,        10.7,         1.0,         3.4,         1.1,          2,         1.603,         0.009,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,정량한계미만,,,,,         3.6,,,,,정량한계미만,,       154,,,         1.434,         0.036,         0,         0.001,         1.566,         0.007,,,,,,,,,         1.9,,정량한계미만,,,,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,05,3회차,127,28,36,36,22,,2015.05.18,,,,        14.8,         7.8,        11.2,         1.0,         3.2,         1.0,          4,         1.571,         0.007,,,,,,,,,,,,,         4.2,,,,,정량한계미만,,       156,,,         1.494,         0.046,         1,         0.001,         1.561,         0.006,,,,,,,,,         2.0,,,,,,,,
4,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,05,4회차,127,28,36,36,22,,2015.05.26,,,,        16.5,         7.8,        10.6,         1.0,         3.5,         1.9,          3,         1.559,         0.007,,,,,,,,,,,,,         6.8,,,,,정량한계미만,,       158,,,         1.458,         0.025,         0,         0.000,         1.537,         0.005,,,,,,,,,         3.0,,,,,,,,
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,06,1회차,127,28,36,36,22,,2015.06.01,,,,        18.0,         8.5,        11.4,         1.1,         3.7,         1.9,          0,         1.542,         0.007,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,정량한계미만,,,,,         8.1,,,,,정량한계미만,,       158,,,         1.457,         0.022,         0,         0.000,         1.536,         0.005,,,,,,,,,         2.2,,정량한계미만,,,,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,06,2회차,127,28,36,36,22,,2015.06.08,,,,        20.0,         8.6,         9.8,         1.0,         3.7,         2.5,          4,         1.462,         0.007,,,,,,,,,,,,,        11.4,,,,,정량한계미만,,       158,,,         1.335,         0.037,         0,         0.001,         1.398,         0.005,,,,,,,,,         3.1,,,,,,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,06,3회차,127,28,36,36,22,,2015.06.15,,,,        21.3,         8.5,         9.2,         1.0,         4.0,         2.8,          4,         1.357,         0.011,,,,,,,,,,,,,        12.7,,,,,정량한계미만,,       158,,,         1.157,         0.034,         1,         0.001,         1.327,         0.008,,,,,,,,,         2.9,,,,,,,,
4,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,06,4회차,127,28,36,36,22,,2015.06.22,,,,        23.1,         8.7,         9.4,         1.0,         3.5,         2.7,         11,         1.438,         0.011,,,,,,,,,,,,,        10.4,,,,,정량한계미만,,       158,,,         1.153,         0.042,         6,         0.001,         1.367,         0.005,,,,,,,,,         2.8,,,,,,,,
5,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,06,5회차,127,28,36,36,22,,2015.06.29,,,,        23.0,         8.5,         7.6,         1.5,         4.0,         2.1,         15,         1.480,         0.015,,,,,,,,,,,,,        10.9,,,,,정량한계미만,,       157,,,         0.939,         0.029,         7,         0.001,         1.289,         0.007,,,,,,,,,         3.1,,,,,,,,
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,07,4회차,127,28,36,36,22,,2015.07.27,,,,        25.1,         8.1,         4.3,         1.5,         3.7,         1.8,         28,         0.885,         0.019,,,,,,,,,,,,         1.9,         8.7,,,,,정량한계미만,,       159,,,         0.580,         0.119,        22,         0.001,         0.821,         0.006,,,,,,,,,         2.0,,,,,,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,07,1회차,127,28,36,36,22,,2015.07.06,,,,        24.1,         8.6,         7.4,         1.6,         4.0,         4.2,         25,         1.117,         0.015,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,정량한계미만,정량한계미만,정량한계미만,,         1.3,        12.6,,,,,정량한계미만,,       157,,,         0.805,         0.026,         9,         0.000,         1.065,         0.007,,,,,,,,,         3.8,,정량한계미만,,,,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,07,2회차,127,28,36,36,22,,2015.07.13,,,,        22.7,         8.5,         6.9,         1.2,         3.7,         3.2,         34,         0.953,         0.013,,,,,,,,,,,,         1.9,        12.7,,,,,정량한계미만,,       154,,,         0.824,         0.037,        18,         0.001,         0.926,         0.006,,,,,,,,,         1.8,,,,,,,,
4,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,07,3회차,127,28,36,36,22,,2015.07.20,,,,        24.4,         8.6,         6.1,         1.2,         3.3,         2.4,          8,         0.776,         0.016,,,,,,,,,,,,         1.8,         8.9,,,,,정량한계미만,,       157,,,         0.691,         0.037,         3,         0.000,         0.751,         0.009,,,,,,,,,         1.5,,,,,,,,
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,08,1회차,127,28,36,36,22,,2015.08.03,,,,        26.7,         9.2,         6.6,         1.2,         4.0,         2.7,          6,         0.962,         0.019,,,,,,,,,,,,         1.6,         9.2,,,,,정량한계미만,,       157,,,         0.573,         0.046,         3,         0.001,         0.879,         0.008,,,,,,,,,         2.1,,,,,,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,08,2회차,127,28,36,36,22,,2015.08.10,,,,        26.7,         8.5,         5.2,         1.1,         3.9,         7.3,         42,         0.766,         0.022,,,,,,,,,,,,         2.3,         7.0,,,,,정량한계미만,,       160,,,         0.593,         0.035,         3,         0.001,         0.735,         0.016,,,,,,,,,         1.8,,,,,,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,08,3회차,127,28,36,36,22,,2015.08.17,,,,        27.7,         8.7,         5.9,         1.3,         3.6,         1.7,          6,         0.692,         0.021,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,정량한계미만,,,,         2.1,         6.4,,,,,정량한계미만,,       157,,,         0.643,         0.037,         3,         0.000,         0.684,         0.014,,,,,,,,,         1.8,,정량한계미만,,,,,,
4,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,08,4회차,127,28,36,36,22,,2015.08.24,,,,        26.9,         8.5,         6.8,         1.3,         3.7,         1.7,         46,         0.661,         0.020,,,,,,,,,,,,         1.3,        10.9,,,,,정량한계미만,,       157,,,         0.561,         0.042,         2,         0.001,         0.633,         0.014,,,,,,,,,         1.7,,,,,,,,
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,09,1회차,127,28,36,36,22,,2015.08.31,,,,        26.4,         8.7,         6.0,         1.4,         4.4,         3.6,          4,         0.644,         0.025,,,,,,,,,,,,         1.0,        16.0,,,,,정량한계미만,,       156,,,         0.529,         0.048,         2,         0.001,         0.585,         0.013,,,,,,,,,         2.1,,,,,,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,09,2회차,127,28,36,36,22,,2015.09.07,,,,        25.3,         8.3,         5.6,         1.1,         3.8,         2.7,          5,         0.563,         0.021,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,정량한계미만,,,,         2.0,        11.4,,,,,정량한계미만,,       157,정량한계미만,정량한계미만,         0.480,         0.059,         2,         0.002,         0.541,         0.006,,,,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,         2.3,,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,09,5회차,127,28,36,36,22,,2015.09.30,,,,        23.9,         8.5,         8.4,         1.0,         4.3,         5.1,          8,         0.600,         0.025,,,,,,,,,,,,         1.2,        19.4,,,,,정량한계미만,,       158,,,         0.414,         0.080,         0,         0.001,         0.544,         0.007,,,,,,,,,         2.7,,,,,,,,
4,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,09,3회차,127,28,36,36,22,,2015.09.14,,,,        25.3,         8.6,         8.5,         1.0,         4.4,         3.7,         10,         0.819,         0.025,,,,,,,,,,,,         2.1,         9.0,,,,,정량한계미만,,       157,,,         0.490,         0.141,         2,         0.002,         0.769,         0.009,,,,,,,,,         2.6,,,,,,,,
5,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,09,4회차,127,28,36,36,22,,2015.09.21,,,,        24.8,         8.7,         9.9,         1.5,         4.5,         2.6,         12,         0.702,         0.021,,,,,,,,,,,,         1.8,        16.2,,,,,정량한계미만,,       161,,,         0.516,         0.027,         1,         0.002,         0.588,         0.010,,,,,,,,,         2.6,,,,,,,,
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,10,1회차,127,28,36,36,22,,2015.10.05,,,,        22.4,         8.0,         9.0,         1.2,         4.4,         4.7,          5,         0.627,         0.019,,,,,,,,,,,,,        21.3,,,,,정량한계미만,,       157,,,         0.479,         0.039,         0,         0.001,         0.531,         0.011,,,,,,,,,         2.8,,,,,,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,10,2회차,127,28,36,36,22,,2015.10.12,,,,        20.6,         8.3,         9.1,         1.3,         4.7,         6.0,          4,         0.857,         0.022,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,정량한계미만,,,,,        25.1,,,,,정량한계미만,,       157,,,         0.532,         0.027,         0,         0.001,         0.599,         0.005,,,,,,,,,         2.8,,정량한계미만,,,,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,10,3회차,127,28,36,36,22,,2015.10.19,,,,        20.6,         8.6,        10.5,         0.9,         4.5,         2.3,          5,         0.680,         0.014,,,,,,,,,,,,,        15.9,,,,,정량한계미만,,       159,,,         0.505,         0.014,         0,         0.002,         0.611,         0.008,,,,,,,,,         2.8,,,,,,,,
4,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,10,4회차,127,28,36,36,22,,2015.10.26,,,,        19.8,         8.3,         8.9,         0.9,         4.5,         3.9,          2,         0.676,         0.017,,,,,,,,,,,,,        15.2,,,,,정량한계미만,,       160,,,         0.357,         0.036,         0,         0.001,         0.611,         0.008,,,,,,,,,         2.7,,,,,,,,
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,11,2회차,127,28,36,36,22,,2015.11.09,,,,        16.5,         7.6,         9.2,         0.9,         3.8,         3.3,          7,         0.650,         0.006,         0.000,         0.00,         0.00,         0.00,         0.000,         0.0000,,         0.0,,,,,        11.4,,,,,         0.000,,       162,,,         0.527,         0.041,         1,         0.001,         0.607,         0.002,,,,,,,,,         2.2,,         0.0000,,,,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,11,4회차,127,28,36,36,22,,2015.11.23,,,,        14.4,         7.4,         9.0,         1.3,         4.1,         3.1,          7,         0.538,         0.010,,,,,,,,,,,,,        14.8,,,,,         0.000,,       161,,,         0.444,         0.028,         3,         0.002,         0.509,         0.007,,,,,,,,,         2.3,,,,,,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,11,1회차,127,28,36,36,22,,2015.11.02,,,,        17.0,         7.8,         8.7,         1.1,         4.1,         3.7,          5,         0.731,         0.008,,,,,,,,,,,,,        15.4,,,,,         0.000,,       159,,,         0.410,         0.023,         0,         0.001,         0.659,         0.008,,,,,,,,,         2.6,,,,,,,,
4,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,11,3회차,127,28,36,36,22,,2015.11.16,,,,        15.9,         7.5,         9.2,         1.0,         4.1,         2.5,         12,         0.886,         0.013,,,,,,,,,,,,,        10.7,,,,,         0.000,,       161,,,         0.389,         0.039,         3,         0.001,         0.649,         0.005,,,,,,,,,         1.8,,,,,,,,
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,12,1회차,127,28,36,36,22,,2015.11.30,,,,        12.8,         7.4,         9.5,         0.8,         3.6,         2.7,          6,         0.607,         0.011,,,,,,,,,,,,,        12.0,,,,,정량한계미만,,       162,,,         0.450,         0.014,         2,         0.001,         0.530,         0.008,,,,,,,,,         2.0,,,,,,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,12,2회차,127,28,36,36,22,,2015.12.07,,,,        10.9,         7.2,         9.7,         1.0,         3.3,         3.2,          6,         0.532,         0.016,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,         7.2,,,,,정량한계미만,,       164,,,         0.519,         0.019,         3,         0.000,         0.680,         0.007,,,,,,,,,         2.1,,정량한계미만,,,,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,12,4회차,127,28,36,36,22,,2015.12.21,,,,         9.2,         6.9,        10.4,         0.7,         3.6,         2.0,          8,         0.802,         0.008,,,,,,,,,,,,,         7.7,,,,,정량한계미만,,       166,,,         0.596,         0.013,         2,         0.000,         0.756,         0.003,,,,,,,,,         1.8,,,,,,,,
4,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,12,5회차,127,28,36,36,22,,2015.12.28,,,,         9.2,         6.9,        10.4,         0.8,         3.6,         1.9,          7,         0.555,         0.007,,,,,,,,,,,,,         6.3,,,,,정량한계미만,,       167,,,         0.509,         0.017,         0,         0.000,         0.527,         0.002,,,,,,,,,         1.8,,,,,,,,
5,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2015,12,3회차,127,28,36,36,22,,2015.12.14,,,,        10.7,         7.2,         9.4,         0.9,         4.1,         2.5,          6,         0.727,         0.009,,,,,,,,,,,,,         8.3,,,,,정량한계미만,,       166,,,         0.587,         0.012,         3,         0.000,         0.708,         0.008,,,,,,,,,         2.1,,,,,,,,
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2016,01,1회차,127,28,36,36,22,,2016.01.05,,,,         7.7,         7.2,        10.6,         0.7,         3.5,         1.3,          5,         0.799,         0.011,,,,,,,,,,,,,         5.2,,,,,         0.000,,       169,,,         0.667,         0.022,         0,         0.001,         0.765,         0.006,,,,,,,,,         2.1,,,,,,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2016,01,2회차,127,28,36,36,22,,2016.01.11,,,,         6.6,         7.2,        11.8,         0.9,         3.0,         1.7,          7,         0.732,         0.008,         0.000,         0.00,         0.00,         0.00,         0.000,         0.0000,,         0.0,,,,,         5.1,,,,,         0.000,,       168,,,         0.658,         0.033,         0,         0.001,         0.705,         0.003,,,,,,,,,         2.0,,         0.0000,,,,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2016,01,4회차,127,28,36,36,22,,2016.01.25,,,,         3.0,         7.0,        13.3,         3.0,         3.2,         1.2,          0,         0.863,         0.013,,,,,,,,,,,,,         4.6,,,,,         0.000,,       171,,,         0.706,         0.019,         0,         0.002,         0.829,         0.007,,,,,,,,,         2.2,,,,,,,,
4,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2016,01,3회차,127,28,36,36,22,,2016.01.18,,,,         5.7,         7.1,        12.1,         0.7,         3.3,         1.2,          2,         1.100,         0.025,,,,,,,,,,,,,         5.3,,,,,         0.000,,       169,,,         0.653,         0.027,         0,         0.001,         1.039,         0.018,,,,,,,,,         2.0,,,,,,,,
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2016,02,2회차,127,28,36,36,22,,2016.02.11,,,,         3.8,         7.3,        12.6,         0.6,         3.4,         1.8,          0,         0.955,         0.038,,,,,,,,,,,,,         2.9,,,,,         0.000,,       170,,,         0.723,         0.027,         0,         0.000,         0.927,         0.031,,,,,,,,,         1.7,,,,,,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2016,02,4회차,127,28,36,36,22,,2016.02.22,,,,         4.2,         7.3,        13.2,         0.8,         3.2,         1.7,          5,         0.822,         0.014,,,,,,,,,,,,,         3.5,,,,,         0.000,,       170,,,         0.646,         0.030,         0,         0.001,         0.759,         0.006,,,,,,,,,         1.6,,,,,,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2016,02,3회차,127,28,36,36,22,,2016.02.15,,,,         4.2,         7.5,        13.5,         0.6,         3.4,         2.3,          8,         0.923,         0.013,,,,,,,,,,,,,         3.6,,,,,         0.000,,       170,,,         0.717,         0.025,         2,         0.000,         0.905,         0.006,,,,,,,,,         1.6,,,,,,,,
4,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2016,02,1회차,127,28,36,36,22,,2016.02.01,,,,         3.5,         7.8,        12.6,         0.6,         3.6,         1.5,          1,         1.054,         0.012,         0.000,         0.00,         0.00,         0.00,         0.000,         0.0000,,         0.0,,,,,         5.1,,,,,         0.000,,       169,,,         0.638,         0.024,         0,         0.001,         1.036,         0.004,,,,,,,,,         1.9,,         0.0000,,,,,,
1,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2016,03,4회차,127,28,36,36,22,,2016.03.21,,,,         7.1,         7.7,        13.2,         0.8,         3.2,         2.0,         11,         0.954,         0.007,,,,,,,,,,,,,         5.8,,,,,         0.000,,       172,,,         0.736,         0.024,         0,         0.001,         0.929,         0.003,,,,,,,,,         1.9,,,,,,,,
2,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2016,03,5회차,127,28,36,36,22,,2016.03.28,,,,         8.4,         7.4,        13.4,         0.8,         3.3,         2.1,          6,         1.113,         0.012,,,,,,,,,,,,,         6.6,,,,,         0.000,,       176,,,         0.745,         0.019,         0,         0.001,         1.049,         0.007,,,,,,,,,         1.9,,,,,,,,
3,3008A40,대청댐,대전광역시 동구 추동  추동취수탑,금강물환경연구소,2016,03,2회차,127,28,36,36,22,,2016.03.07,,,,         5.7,         7.8,        13.9,         0.7,         3.1,         1.9,          4,         0.845,         0.008,         0.000,         0.00,         0.00,         0.00,         0.000,         0.0000,,         0.0,,,,,         3.6,,,,,         0.000,,       170,,,         0.672,         0.035,         0,         0.000,         0.827,         0.004,,,,,,,,,         1.8,,         0.0000,,,,,,
